seeker_id,hider_id,seeker_reward,seeker_A,seeker_seed,seeker_source,hider_reward,hider_A,hider_seed,hider_source,n,wins,wr,ci_lo,ci_hi,stage_reached,self_pair
6,7,R4_sparse,0.5,1,grid,R4_sparse,0.5,2,grid,100,25,0.25,0.17545211362287674,0.34304463548061603,3,0
6,8,R4_sparse,0.5,1,grid,R4_sparse,0.5,3,grid,100,6,0.06,0.027786123963188192,0.1247681544589592,3,0
6,9,R4_sparse,0.5,1,grid,R4_sparse,0.5,4,grid,100,24,0.24,0.16691325556948772,0.33232336349814473,3,0
6,10,R4_sparse,0.5,1,grid,R7_kitchen_sink,0.0,0,grid,100,10,0.1,0.0552291370606751,0.17436566150491345,3,0
6,11,R4_sparse,0.5,1,grid,R7_kitchen_sink,0.0,1,grid,100,18,0.18,0.11700225498946351,0.2666735838630073,3,0
6,12,R4_sparse,0.5,1,grid,R7_kitchen_sink,0.0,2,grid,100,63,0.63,0.5322052958094291,0.7181763946567546,3,0
6,13,R4_sparse,0.5,1,grid,R7_kitchen_sink,0.0,3,grid,100,30,0.3,0.2189488529493276,0.3958485463334666,3,0
6,14,R4_sparse,0.5,1,grid,R7_kitchen_sink,0.0,4,grid,100,46,0.46,0.36560808309024106,0.5573513967663177,3,0
6,15,R4_sparse,0.5,1,grid,R7_kitchen_sink,0.0,5,grid,100,40,0.4,0.3094012864324589,0.4979974132089382,3,0
6,16,R4_sparse,0.5,1,grid,R7_kitchen_sink,0.0,6,grid,100,35,0.35,0.26364248243097527,0.44745556703112027,3,0
6,17,R4_sparse,0.5,1,grid,R7_kitchen_sink,0.0,7,grid,100,28,0.28,0.20139685211186212,0.3748802870992116,3,0
6,18,R4_sparse,0.5,1,grid,R7_kitchen_sink,0.0,8,grid,100,15,0.15,0.09305985283656631,0.23283559590832364,3,0
6,19,R4_sparse,0.5,1,grid,R7_kitchen_sink,0.5,0,grid,100,14,0.14,0.08526343659939135,0.22137188210963837,3,0
6,20,R4_sparse,0.5,1,grid,R7_kitchen_sink,0.5,1,grid,100,40,0.4,0.3094012864324589,0.4979974132089382,3,0
6,21,R4_sparse,0.5,1,grid,R7_kitchen_sink,0.5,2,grid,100,18,0.18,0.11700225498946351,0.2666735838630073,3,0
6,22,R4_sparse,0.5,1,grid,R7_kitchen_sink,0.5,3,grid,100,42,0.42,0.3279838267435473,0.5179351329695703,3,0
6,23,R4_sparse,0.5,1,grid,R7_kitchen_sink,0.5,4,grid,100,32,0.32,0.23669147324999093,0.41662618610452384,3,0
6,24,R4_sparse,0.5,1,grid,R7_kitchen_sink,0.5,5,grid,100,16,0.16,0.10095288488804782,0.24420269389270244,3,0
6,25,R4_sparse,0.5,1,grid,R7_kitchen_sink,0.5,6,grid,100,35,0.35,0.26364248243097527,0.44745556703112027,3,0
6,26,R4_sparse,0.5,1,grid,R7_kitchen_sink,0.5,7,grid,100,29,0.29,0.2101483574912227,0.3853889117557111,3,0
6,27,R4_sparse,0.5,1,grid,R7_kitchen_sink,0.5,8,grid,100,30,0.3,0.2189488529493276,0.3958485463334666,3,0
6,28,R4_sparse,0.5,1,grid,R4_sparse,0.0,42,anchor,100,21,0.21,0.14165654061915303,0.29979968834089865,3,0
6,29,R4_sparse,0.5,1,grid,R4_sparse,0.5,42,anchor,100,17,0.17,0.10893566114059931,0.25548004767601123,3,0
6,30,R4_sparse,0.5,1,grid,R7_kitchen_sink,0.0,42,anchor,100,24,0.24,0.16691325556948772,0.33232336349814473,3,0
6,31,R4_sparse,0.5,1,grid,R7_kitchen_sink,0.5,42,anchor,100,7,0.07,0.03431926106727268,0.137495147390735,3,0
7,0,R4_sparse,0.5,2,grid,R4_sparse,0.0,0,grid,100,12,0.12,0.0699940643701949,0.19812099426711421,3,0
7,1,R4_sparse,0.5,2,grid,R4_sparse,0.0,1,grid,100,14,0.14,0.08526343659939135,0.22137188210963837,3,0
7,2,R4_sparse,0.5,2,grid,R4_sparse,0.0,2,grid,100,14,0.14,0.08526343659939135,0.22137188210963837,3,0
7,3,R4_sparse,0.5,2,grid,R4_sparse,0.0,3,grid,100,19,0.19,0.12514751509768735,0.27778845379064376,3,0
7,4,R4_sparse,0.5,2,grid,R4_sparse,0.0,4,grid,100,19,0.19,0.12514751509768735,0.27778845379064376,3,0
7,5,R4_sparse,0.5,2,grid,R4_sparse,0.5,0,grid,100,12,0.12,0.0699940643701949,0.19812099426711421,3,0
7,6,R4_sparse,0.5,2,grid,R4_sparse,0.5,1,grid,100,12,0.12,0.0699940643701949,0.19812099426711421,3,0
7,7,R4_sparse,0.5,2,grid,R4_sparse,0.5,2,grid,100,31,0.31,0.22779697212376038,0.40626055719489407,3,1
7,8,R4_sparse,0.5,2,grid,R4_sparse,0.5,3,grid,100,13,0.13,0.07757167427240512,0.20980351440076428,3,0
7,9,R4_sparse,0.5,2,grid,R4_sparse,0.5,4,grid,100,7,0.07,0.03431926106727268,0.137495147390735,3,0
7,10,R4_sparse,0.5,2,grid,R7_kitchen_sink,0.0,0,grid,100,12,0.12,0.0699940643701949,0.19812099426711421,3,0
7,11,R4_sparse,0.5,2,grid,R7_kitchen_sink,0.0,1,grid,100,12,0.12,0.0699940643701949,0.19812099426711421,3,0
7,12,R4_sparse,0.5,2,grid,R7_kitchen_sink,0.0,2,grid,100,48,0.48,0.384645517580519,0.5768342223477603,3,0
7,13,R4_sparse,0.5,2,grid,R7_kitchen_sink,0.0,3,grid,100,19,0.19,0.12514751509768735,0.27778845379064376,3,0
7,14,R4_sparse,0.5,2,grid,R7_kitchen_sink,0.0,4,grid,100,59,0.59,0.4920143005341078,0.6813268697886348,3,0
7,15,R4_sparse,0.5,2,grid,R7_kitchen_sink,0.0,5,grid,100,57,0.57,0.47215389549212305,0.6626670147588988,3,0
7,16,R4_sparse,0.5,2,grid,R7_kitchen_sink,0.0,6,grid,100,13,0.13,0.07757167427240512,0.20980351440076428,3,0
7,17,R4_sparse,0.5,2,grid,R7_kitchen_sink,0.0,7,grid,100,20,0.2,0.13336693333103253,0.28882916559315885,3,0
7,18,R4_sparse,0.5,2,grid,R7_kitchen_sink,0.0,8,grid,100,19,0.19,0.12514751509768735,0.27778845379064376,3,0
7,19,R4_sparse,0.5,2,grid,R7_kitchen_sink,0.5,0,grid,100,23,0.23,0.15843265880303448,0.3215438302287378,3,0
7,20,R4_sparse,0.5,2,grid,R7_kitchen_sink,0.5,1,grid,100,58,0.58,0.4820648670304296,0.6720161732564526,3,0
7,21,R4_sparse,0.5,2,grid,R7_kitchen_sink,0.5,2,grid,100,10,0.1,0.0552291370606751,0.17436566150491345,3,0
7,22,R4_sparse,0.5,2,grid,R7_kitchen_sink,0.5,3,grid,100,11,0.11,0.06254196357064568,0.18631296503080313,3,0
7,23,R4_sparse,0.5,2,grid,R7_kitchen_sink,0.5,4,grid,100,14,0.14,0.08526343659939135,0.22137188210963837,3,0
7,24,R4_sparse,0.5,2,grid,R7_kitchen_sink,0.5,5,grid,100,9,0.09,0.04807254000256516,0.1622621285271631,3,0
7,25,R4_sparse,0.5,2,grid,R7_kitchen_sink,0.5,6,grid,100,32,0.32,0.23669147324999093,0.41662618610452384,3,0
7,26,R4_sparse,0.5,2,grid,R7_kitchen_sink,0.5,7,grid,100,53,0.53,0.4328885697009936,0.6248918204065872,3,0
7,27,R4_sparse,0.5,2,grid,R7_kitchen_sink,0.5,8,grid,100,43,0.43,0.33733298524110106,0.5278461045078768,3,0
7,28,R4_sparse,0.5,2,grid,R4_sparse,0.0,42,anchor,100,13,0.13,0.07757167427240512,0.20980351440076428,3,0
7,29,R4_sparse,0.5,2,grid,R4_sparse,0.5,42,anchor,100,14,0.14,0.08526343659939135,0.22137188210963837,3,0
7,30,R4_sparse,0.5,2,grid,R7_kitchen_sink,0.0,42,anchor,100,15,0.15,0.09305985283656631,0.23283559590832364,3,0
7,31,R4_sparse,0.5,2,grid,R7_kitchen_sink,0.5,42,anchor,100,17,0.17,0.10893566114059931,0.25548004767601123,3,0
8,0,R4_sparse,0.5,3,grid,R4_sparse,0.0,0,grid,100,53,0.53,0.4328885697009936,0.6248918204065872,3,0
8,1,R4_sparse,0.5,3,grid,R4_sparse,0.0,1,grid,100,46,0.46,0.36560808309024106,0.5573513967663177,3,0
8,2,R4_sparse,0.5,3,grid,R4_sparse,0.0,2,grid,100,44,0.44,0.34672026630160796,0.5377189534832302,3,0
8,3,R4_sparse,0.5,3,grid,R4_sparse,0.0,3,grid,100,31,0.31,0.22779697212376038,0.40626055719489407,3,0
8,4,R4_sparse,0.5,3,grid,R4_sparse,0.0,4,grid,100,21,0.21,0.14165654061915303,0.29979968834089865,3,0
8,5,R4_sparse,0.5,3,grid,R4_sparse,0.5,0,grid,100,26,0.26,0.18404698464748132,0.3537098944918718,3,0
8,6,R4_sparse,0.5,3,grid,R4_sparse,0.5,1,grid,100,10,0.1,0.0552291370606751,0.17436566150491345,3,0
8,7,R4_sparse,0.5,3,grid,R4_sparse,0.5,2,grid,100,13,0.13,0.07757167427240512,0.20980351440076428,3,0
8,8,R4_sparse,0.5,3,grid,R4_sparse,0.5,3,grid,100,59,0.59,0.4920143005341078,0.6813268697886348,3,1
8,9,R4_sparse,0.5,3,grid,R4_sparse,0.5,4,grid,100,15,0.15,0.09305985283656631,0.23283559590832364,3,0
8,10,R4_sparse,0.5,3,grid,R7_kitchen_sink,0.0,0,grid,100,15,0.15,0.09305985283656631,0.23283559590832364,3,0
8,11,R4_sparse,0.5,3,grid,R7_kitchen_sink,0.0,1,grid,100,8,0.08,0.041093461484380624,0.14998107700948735,3,0
8,12,R4_sparse,0.5,3,grid,R7_kitchen_sink,0.0,2,grid,100,16,0.16,0.10095288488804782,0.24420269389270244,3,0
8,13,R4_sparse,0.5,3,grid,R7_kitchen_sink,0.0,3,grid,100,11,0.11,0.06254196357064568,0.18631296503080313,3,0
8,14,R4_sparse,0.5,3,grid,R7_kitchen_sink,0.0,4,grid,100,11,0.11,0.06254196357064568,0.18631296503080313,3,0
8,15,R4_sparse,0.5,3,grid,R7_kitchen_sink,0.0,5,grid,100,12,0.12,0.0699940643701949,0.19812099426711421,3,0
8,16,R4_sparse,0.5,3,grid,R7_kitchen_sink,0.0,6,grid,100,14,0.14,0.08526343659939135,0.22137188210963837,3,0
8,17,R4_sparse,0.5,3,grid,R7_kitchen_sink,0.0,7,grid,100,26,0.26,0.18404698464748132,0.3537098944918718,3,0
8,18,R4_sparse,0.5,3,grid,R7_kitchen_sink,0.0,8,grid,100,15,0.15,0.09305985283656631,0.23283559590832364,3,0
8,19,R4_sparse,0.5,3,grid,R7_kitchen_sink,0.5,0,grid,100,17,0.17,0.10893566114059931,0.25548004767601123,3,0
8,20,R4_sparse,0.5,3,grid,R7_kitchen_sink,0.5,1,grid,100,18,0.18,0.11700225498946351,0.2666735838630073,3,0
8,21,R4_sparse,0.5,3,grid,R7_kitchen_sink,0.5,2,grid,100,21,0.21,0.14165654061915303,0.29979968834089865,3,0
8,22,R4_sparse,0.5,3,grid,R7_kitchen_sink,0.5,3,grid,100,12,0.12,0.0699940643701949,0.19812099426711421,3,0
8,23,R4_sparse,0.5,3,grid,R7_kitchen_sink,0.5,4,grid,100,8,0.08,0.041093461484380624,0.14998107700948735,3,0
8,24,R4_sparse,0.5,3,grid,R7_kitchen_sink,0.5,5,grid,100,30,0.3,0.2189488529493276,0.3958485463334666,3,0
8,25,R4_sparse,0.5,3,grid,R7_kitchen_sink,0.5,6,grid,100,12,0.12,0.0699940643701949,0.19812099426711421,3,0
8,26,R4_sparse,0.5,3,grid,R7_kitchen_sink,0.5,7,grid,100,9,0.09,0.04807254000256516,0.1622621285271631,3,0
8,27,R4_sparse,0.5,3,grid,R7_kitchen_sink,0.5,8,grid,100,14,0.14,0.08526343659939135,0.22137188210963837,3,0
8,28,R4_sparse,0.5,3,grid,R4_sparse,0.0,42,anchor,100,14,0.14,0.08526343659939135,0.22137188210963837,3,0
8,29,R4_sparse,0.5,3,grid,R4_sparse,0.5,42,anchor,100,11,0.11,0.06254196357064568,0.18631296503080313,3,0
8,30,R4_sparse,0.5,3,grid,R7_kitchen_sink,0.0,42,anchor,100,12,0.12,0.0699940643701949,0.19812099426711421,3,0
8,31,R4_sparse,0.5,3,grid,R7_kitchen_sink,0.5,42,anchor,100,49,0.49,0.3942199893044113,0.5865198806597283,3,0
9,0,R4_sparse,0.5,4,grid,R4_sparse,0.0,0,grid,100,90,0.9,0.8256343384950865,0.9447708629393249,3,0
9,1,R4_sparse,0.5,4,grid,R4_sparse,0.0,1,grid,100,82,0.82,0.7333264161369926,0.8829977450105364,3,0
9,2,R4_sparse,0.5,4,grid,R4_sparse,0.0,2,grid,100,93,0.93,0.8625048526092651,0.9656807389327273,3,0
9,3,R4_sparse,0.5,4,grid,R4_sparse,0.0,3,grid,100,44,0.44,0.34672026630160796,0.5377189534832302,3,0
9,4,R4_sparse,0.5,4,grid,R4_sparse,0.0,4,grid,100,15,0.15,0.09305985283656631,0.23283559590832364,3,0
9,5,R4_sparse,0.5,4,grid,R4_sparse,0.5,0,grid,100,57,0.57,0.47215389549212305,0.6626670147588988,3,0
9,6,R4_sparse,0.5,4,grid,R4_sparse,0.5,1,grid,100,77,0.77,0.6784561697712622,0.8415673411969654,3,0
9,7,R4_sparse,0.5,4,grid,R4_sparse,0.5,2,grid,100,10,0.1,0.0552291370606751,0.17436566150491345,3,0
9,8,R4_sparse,0.5,4,grid,R4_sparse,0.5,3,grid,100,64,0.64,0.5423540245160874,0.7272877959859567,3,0
9,9,R4_sparse,0.5,4,grid,R4_sparse,0.5,4,grid,100,56,0.56,0.4622810465167699,0.6532797336983921,3,1
9,10,R4_sparse,0.5,4,grid,R7_kitchen_sink,0.0,0,grid,100,10,0.1,0.0552291370606751,0.17436566150491345,3,0
9,11,R4_sparse,0.5,4,grid,R7_kitchen_sink,0.0,1,grid,100,40,0.4,0.3094012864324589,0.4979974132089382,3,0
9,12,R4_sparse,0.5,4,grid,R7_kitchen_sink,0.0,2,grid,100,46,0.46,0.36560808309024106,0.5573513967663177,3,0
9,13,R4_sparse,0.5,4,grid,R7_kitchen_sink,0.0,3,grid,100,71,0.71,0.6146110882442888,0.7898516425087772,3,0
9,14,R4_sparse,0.5,4,grid,R7_kitchen_sink,0.0,4,grid,100,15,0.15,0.09305985283656631,0.23283559590832364,3,0
9,15,R4_sparse,0.5,4,grid,R7_kitchen_sink,0.0,5,grid,100,13,0.13,0.07757167427240512,0.20980351440076428,3,0
9,16,R4_sparse,0.5,4,grid,R7_kitchen_sink,0.0,6,grid,100,57,0.57,0.47215389549212305,0.6626670147588988,3,0
9,17,R4_sparse,0.5,4,grid,R7_kitchen_sink,0.0,7,grid,100,52,0.52,0.4231657776522397,0.615354482419481,3,0
9,18,R4_sparse,0.5,4,grid,R7_kitchen_sink,0.0,8,grid,100,9,0.09,0.04807254000256516,0.1622621285271631,3,0
9,19,R4_sparse,0.5,4,grid,R7_kitchen_sink,0.5,0,grid,100,13,0.13,0.07757167427240512,0.20980351440076428,3,0
9,20,R4_sparse,0.5,4,grid,R7_kitchen_sink,0.5,1,grid,100,13,0.13,0.07757167427240512,0.20980351440076428,3,0
9,21,R4_sparse,0.5,4,grid,R7_kitchen_sink,0.5,2,grid,100,40,0.4,0.3094012864324589,0.4979974132089382,3,0
9,22,R4_sparse,0.5,4,grid,R7_kitchen_sink,0.5,3,grid,100,38,0.38,0.29097599252478734,0.47790244704488916,3,0
9,23,R4_sparse,0.5,4,grid,R7_kitchen_sink,0.5,4,grid,100,55,0.55,0.45244602997442135,0.6438546202048803,3,0
9,24,R4_sparse,0.5,4,grid,R7_kitchen_sink,0.5,5,grid,100,83,0.83,0.7445199523239887,0.8910643388594006,3,0
9,25,R4_sparse,0.5,4,grid,R7_kitchen_sink,0.5,6,grid,100,14,0.14,0.08526343659939135,0.22137188210963837,3,0
9,26,R4_sparse,0.5,4,grid,R7_kitchen_sink,0.5,7,grid,100,7,0.07,0.03431926106727268,0.137495147390735,3,0
9,27,R4_sparse,0.5,4,grid,R7_kitchen_sink,0.5,8,grid,100,8,0.08,0.041093461484380624,0.14998107700948735,3,0
9,28,R4_sparse,0.5,4,grid,R4_sparse,0.0,42,anchor,100,63,0.63,0.5322052958094291,0.7181763946567546,3,0
9,29,R4_sparse,0.5,4,grid,R4_sparse,0.5,42,anchor,100,9,0.09,0.04807254000256516,0.1622621285271631,3,0
9,30,R4_sparse,0.5,4,grid,R7_kitchen_sink,0.0,42,anchor,100,58,0.58,0.4820648670304296,0.6720161732564526,3,0
9,31,R4_sparse,0.5,4,grid,R7_kitchen_sink,0.5,42,anchor,100,94,0.94,0.8752318455410406,0.9722138760368118,3,0
10,0,R7_kitchen_sink,0.0,0,grid,R4_sparse,0.0,0,grid,100,55,0.55,0.45244602997442135,0.6438546202048803,3,0
10,1,R7_kitchen_sink,0.0,0,grid,R4_sparse,0.0,1,grid,100,60,0.6,0.5020025867910618,0.6905987135675411,3,0
10,2,R7_kitchen_sink,0.0,0,grid,R4_sparse,0.0,2,grid,100,44,0.44,0.34672026630160796,0.5377189534832302,3,0
10,3,R7_kitchen_sink,0.0,0,grid,R4_sparse,0.0,3,grid,100,79,0.79,0.7002003116591013,0.858343459380847,3,0
10,4,R7_kitchen_sink,0.0,0,grid,R4_sparse,0.0,4,grid,100,86,0.86,0.7786281178903616,0.9147365634006086,3,0
10,5,R7_kitchen_sink,0.0,0,grid,R4_sparse,0.5,0,grid,100,24,0.24,0.16691325556948772,0.33232336349814473,3,0
10,6,R7_kitchen_sink,0.0,0,grid,R4_sparse,0.5,1,grid,100,29,0.29,0.2101483574912227,0.3853889117557111,3,0
10,7,R7_kitchen_sink,0.0,0,grid,R4_sparse,0.5,2,grid,100,51,0.51,0.4134801193402717,0.6057800106955886,3,0
10,8,R7_kitchen_sink,0.0,0,grid,R4_sparse,0.5,3,grid,100,81,0.81,0.7222115462093562,0.8748524849023126,3,0
10,9,R7_kitchen_sink,0.0,0,grid,R4_sparse,0.5,4,grid,100,16,0.16,0.10095288488804782,0.24420269389270244,3,0
10,10,R7_kitchen_sink,0.0,0,grid,R7_kitchen_sink,0.0,0,grid,100,100,1.0,0.9630065017930143,1.0,3,1
10,11,R7_kitchen_sink,0.0,0,grid,R7_kitchen_sink,0.0,1,grid,100,24,0.24,0.16691325556948772,0.33232336349814473,3,0
10,12,R7_kitchen_sink,0.0,0,grid,R7_kitchen_sink,0.0,2,grid,100,53,0.53,0.4328885697009936,0.6248918204065872,3,0
10,13,R7_kitchen_sink,0.0,0,grid,R7_kitchen_sink,0.0,3,grid,100,13,0.13,0.07757167427240512,0.20980351440076428,3,0
10,14,R7_kitchen_sink,0.0,0,grid,R7_kitchen_sink,0.0,4,grid,100,52,0.52,0.4231657776522397,0.615354482419481,3,0
10,15,R7_kitchen_sink,0.0,0,grid,R7_kitchen_sink,0.0,5,grid,100,61,0.61,0.5120301704584073,0.6998312599360558,3,0
10,16,R7_kitchen_sink,0.0,0,grid,R7_kitchen_sink,0.0,6,grid,100,24,0.24,0.16691325556948772,0.33232336349814473,3,0
10,17,R7_kitchen_sink,0.0,0,grid,R7_kitchen_sink,0.0,7,grid,100,93,0.93,0.8625048526092651,0.9656807389327273,3,0
10,18,R7_kitchen_sink,0.0,0,grid,R7_kitchen_sink,0.0,8,grid,100,100,1.0,0.9630065017930143,1.0,3,0
10,19,R7_kitchen_sink,0.0,0,grid,R7_kitchen_sink,0.5,0,grid,100,100,1.0,0.9630065017930143,1.0,3,0
10,20,R7_kitchen_sink,0.0,0,grid,R7_kitchen_sink,0.5,1,grid,100,55,0.55,0.45244602997442135,0.6438546202048803,3,0
10,21,R7_kitchen_sink,0.0,0,grid,R7_kitchen_sink,0.5,2,grid,100,32,0.32,0.23669147324999093,0.41662618610452384,3,0
10,22,R7_kitchen_sink,0.0,0,grid,R7_kitchen_sink,0.5,3,grid,100,20,0.2,0.13336693333103253,0.28882916559315885,3,0
10,23,R7_kitchen_sink,0.0,0,grid,R7_kitchen_sink,0.5,4,grid,100,22,0.22,0.15001282384605402,0.31070353514985793,3,0
10,24,R7_kitchen_sink,0.0,0,grid,R7_kitchen_sink,0.5,5,grid,100,31,0.31,0.22779697212376038,0.40626055719489407,3,0
10,25,R7_kitchen_sink,0.0,0,grid,R7_kitchen_sink,0.5,6,grid,100,33,0.33,0.24563122734128034,0.4269465620490947,3,0
10,26,R7_kitchen_sink,0.0,0,grid,R7_kitchen_sink,0.5,7,grid,100,59,0.59,0.4920143005341078,0.6813268697886348,3,0
10,27,R7_kitchen_sink,0.0,0,grid,R7_kitchen_sink,0.5,8,grid,100,67,0.67,0.5730534379509052,0.7543687726587197,3,0
10,28,R7_kitchen_sink,0.0,0,grid,R4_sparse,0.0,42,anchor,100,24,0.24,0.16691325556948772,0.33232336349814473,3,0
10,29,R7_kitchen_sink,0.0,0,grid,R4_sparse,0.5,42,anchor,100,100,1.0,0.9630065017930143,1.0,3,0
10,30,R7_kitchen_sink,0.0,0,grid,R7_kitchen_sink,0.0,42,anchor,100,23,0.23,0.15843265880303448,0.3215438302287378,3,0
10,31,R7_kitchen_sink,0.0,0,grid,R7_kitchen_sink,0.5,42,anchor,100,71,0.71,0.6146110882442888,0.7898516425087772,3,0
11,0,R7_kitchen_sink,0.0,1,grid,R4_sparse,0.0,0,grid,100,34,0.34,0.25461520797348164,0.43722271145275377,3,0
11,1,R7_kitchen_sink,0.0,1,grid,R4_sparse,0.0,1,grid,100,55,0.55,0.45244602997442135,0.6438546202048803,3,0
11,2,R7_kitchen_sink,0.0,1,grid,R4_sparse,0.0,2,grid,100,65,0.65,0.5525444329688796,0.7363575175690247,3,0
11,3,R7_kitchen_sink,0.0,1,grid,R4_sparse,0.0,3,grid,100,43,0.43,0.33733298524110106,0.5278461045078768,3,0
11,4,R7_kitchen_sink,0.0,1,grid,R4_sparse,0.0,4,grid,100,77,0.77,0.6784561697712622,0.8415673411969654,3,0
11,5,R7_kitchen_sink,0.0,1,grid,R4_sparse,0.5,0,grid,100,89,0.89,0.8136870349691969,0.9374580364293543,3,0
11,6,R7_kitchen_sink,0.0,1,grid,R4_sparse,0.5,1,grid,100,100,1.0,0.9630065017930143,1.0,3,0
11,7,R7_kitchen_sink,0.0,1,grid,R4_sparse,0.5,2,grid,100,78,0.78,0.6892964648501421,0.8499871761539459,3,0
11,8,R7_kitchen_sink,0.0,1,grid,R4_sparse,0.5,3,grid,100,56,0.56,0.4622810465167699,0.6532797336983921,3,0
11,9,R7_kitchen_sink,0.0,1,grid,R4_sparse,0.5,4,grid,100,100,1.0,0.9630065017930143,1.0,3,0
11,10,R7_kitchen_sink,0.0,1,grid,R7_kitchen_sink,0.0,0,grid,100,83,0.83,0.7445199523239887,0.8910643388594006,3,0
11,11,R7_kitchen_sink,0.0,1,grid,R7_kitchen_sink,0.0,1,grid,100,100,1.0,0.9630065017930143,1.0,3,1
11,12,R7_kitchen_sink,0.0,1,grid,R7_kitchen_sink,0.0,2,grid,100,86,0.86,0.7786281178903616,0.9147365634006086,3,0
11,13,R7_kitchen_sink,0.0,1,grid,R7_kitchen_sink,0.0,3,grid,100,100,1.0,0.9630065017930143,1.0,3,0
11,14,R7_kitchen_sink,0.0,1,grid,R7_kitchen_sink,0.0,4,grid,100,83,0.83,0.7445199523239887,0.8910643388594006,3,0
11,15,R7_kitchen_sink,0.0,1,grid,R7_kitchen_sink,0.0,5,grid,100,85,0.85,0.7671644040916763,0.9069401471634337,3,0
11,16,R7_kitchen_sink,0.0,1,grid,R7_kitchen_sink,0.0,6,grid,100,100,1.0,0.9630065017930143,1.0,3,0
11,17,R7_kitchen_sink,0.0,1,grid,R7_kitchen_sink,0.0,7,grid,100,96,0.96,0.9016292856411208,0.9843366960084523,3,0
11,18,R7_kitchen_sink,0.0,1,grid,R7_kitchen_sink,0.0,8,grid,100,82,0.82,0.7333264161369926,0.8829977450105364,3,0
11,19,R7_kitchen_sink,0.0,1,grid,R7_kitchen_sink,0.5,0,grid,100,85,0.85,0.7671644040916763,0.9069401471634337,3,0
11,20,R7_kitchen_sink,0.0,1,grid,R7_kitchen_sink,0.5,1,grid,100,77,0.77,0.6784561697712622,0.8415673411969654,3,0
11,21,R7_kitchen_sink,0.0,1,grid,R7_kitchen_sink,0.5,2,grid,100,100,1.0,0.9630065017930143,1.0,3,0
11,22,R7_kitchen_sink,0.0,1,grid,R7_kitchen_sink,0.5,3,grid,100,100,1.0,0.9630065017930143,1.0,3,0
11,23,R7_kitchen_sink,0.0,1,grid,R7_kitchen_sink,0.5,4,grid,100,100,1.0,0.9630065017930143,1.0,3,0
11,24,R7_kitchen_sink,0.0,1,grid,R7_kitchen_sink,0.5,5,grid,100,86,0.86,0.7786281178903616,0.9147365634006086,3,0
11,25,R7_kitchen_sink,0.0,1,grid,R7_kitchen_sink,0.5,6,grid,100,75,0.75,0.656955364519384,0.8245478863771232,3,0
11,26,R7_kitchen_sink,0.0,1,grid,R7_kitchen_sink,0.5,7,grid,100,80,0.8,0.7111708344068411,0.8666330666689676,3,0
11,27,R7_kitchen_sink,0.0,1,grid,R7_kitchen_sink,0.5,8,grid,100,79,0.79,0.7002003116591013,0.858343459380847,3,0
11,28,R7_kitchen_sink,0.0,1,grid,R4_sparse,0.0,42,anchor,100,99,0.99,0.9455138038212946,0.9982325679358593,3,0
11,29,R7_kitchen_sink,0.0,1,grid,R4_sparse,0.5,42,anchor,100,83,0.83,0.7445199523239887,0.8910643388594006,3,0
11,30,R7_kitchen_sink,0.0,1,grid,R7_kitchen_sink,0.0,42,anchor,100,100,1.0,0.9630065017930143,1.0,3,0
11,31,R7_kitchen_sink,0.0,1,grid,R7_kitchen_sink,0.5,42,anchor,100,56,0.56,0.4622810465167699,0.6532797336983921,3,0
12,0,R7_kitchen_sink,0.0,2,grid,R4_sparse,0.0,0,grid,100,98,0.98,0.929988209271456,0.9944980324498376,3,0
12,1,R7_kitchen_sink,0.0,2,grid,R4_sparse,0.0,1,grid,100,98,0.98,0.929988209271456,0.9944980324498376,3,0
12,2,R7_kitchen_sink,0.0,2,grid,R4_sparse,0.0,2,grid,100,95,0.95,0.8882495307680808,0.9784563208456319,3,0
12,3,R7_kitchen_sink,0.0,2,grid,R4_sparse,0.0,3,grid,100,84,0.84,0.7557973061072976,0.8990471151119521,3,0
12,4,R7_kitchen_sink,0.0,2,grid,R4_sparse,0.0,4,grid,100,79,0.79,0.7002003116591013,0.858343459380847,3,0
12,5,R7_kitchen_sink,0.0,2,grid,R4_sparse,0.5,0,grid,100,89,0.89,0.8136870349691969,0.9374580364293543,3,0
12,6,R7_kitchen_sink,0.0,2,grid,R4_sparse,0.5,1,grid,100,96,0.96,0.9016292856411208,0.9843366960084523,3,0
12,7,R7_kitchen_sink,0.0,2,grid,R4_sparse,0.5,2,grid,100,92,0.92,0.8500189229905127,0.9589065385156194,3,0
12,8,R7_kitchen_sink,0.0,2,grid,R4_sparse,0.5,3,grid,100,97,0.97,0.9154806357094724,0.9897454759759611,3,0
12,9,R7_kitchen_sink,0.0,2,grid,R4_sparse,0.5,4,grid,100,100,1.0,0.9630065017930143,1.0,3,0
12,10,R7_kitchen_sink,0.0,2,grid,R7_kitchen_sink,0.0,0,grid,100,69,0.69,0.5937394428051057,0.7722030278762395,3,0
12,11,R7_kitchen_sink,0.0,2,grid,R7_kitchen_sink,0.0,1,grid,100,99,0.99,0.9455138038212946,0.9982325679358593,3,0
12,12,R7_kitchen_sink,0.0,2,grid,R7_kitchen_sink,0.0,2,grid,100,100,1.0,0.9630065017930143,1.0,3,1
12,13,R7_kitchen_sink,0.0,2,grid,R7_kitchen_sink,0.0,3,grid,100,100,1.0,0.9630065017930143,1.0,3,0
