update,timesteps,episodes,seeker_reward_mean,seeker_reward_std,hider_reward_mean,hider_reward_std,episode_length_mean,seeker_win_rate,hider_win_rate,seeker_policy_loss,seeker_value_loss,hider_policy_loss,hider_value_loss,fps
10,163840,951,-0.30980095,8.474259,7.743203,12.0293865,153.5310199789695,0.39957939011566773,0.6004206098843323,-0.04783035069704056,0.3508793115615845,-0.04712936282157898,0.7069058418273926,1699.1192819623504
20,327680,2456,5.8641424,7.426671,-1.0587469,10.202626,109.76943521594684,0.7501661129568107,0.24983388704318937,-0.011203322559595108,0.5566434264183044,-0.04500293359160423,0.7031456232070923,2181.4362166080823
30,491520,4540,7.930413,5.8803678,-4.3862057,8.2646,81.2778310940499,0.8651631477927063,0.13483685220729366,-0.045685939490795135,0.8562489748001099,-0.047965217381715775,0.9340994358062744,2158.829427779651
31,507904,4822,10.162881,1.4387083,-7.6980796,2.4296968,57.40070921985816,0.9929078014184397,0.0070921985815602835,-0.04380269721150398,0.8300809860229492,-0.04626499116420746,0.8963627815246582,2144.8129753143994
