hider_survival,hider_mean_steps,hider_path_len,hider_speed,hider_mean_dist,hider_frac_center,hider_frac_wall,reward,A,seed,probe
0.9,181.13333333333333,43.06643295288086,0.24573045580314867,22.906969623039064,0.01616666666666667,0.9480000000000001,R4_sparse,0.5,1,probe_R4_A00
0.6,131.76666666666668,35.72758865356445,0.2839132020712088,6.858575763268348,0.007666666666666666,0.9361491228070176,R4_sparse,0.5,2,probe_R7_A00
0.9333333333333333,187.2,45.7613525390625,0.24743646156787874,15.082726600752938,0.012333333333333335,0.9218333333333334,R4_sparse,0.5,2,probe_R4_A00
0.33333333333333337,122.0,35.56303024291992,0.29414141887775447,7.915302920589186,0.01877743345568932,0.8431712307459983,R4_sparse,0.5,3,probe_R7_A00
0.8666666666666667,174.56666666666666,41.77346420288086,0.2462017160137235,18.41784545873245,0.016666666666666666,0.9453333333333335,R4_sparse,0.5,3,probe_R4_A00
0.0,63.166666666666664,22.52071189880371,0.3599803464742947,4.787924172914888,0.010872627573146028,0.8752357373197805,R4_sparse,0.5,4,probe_R7_A00
0.8,161.03333333333333,31.874622344970703,0.22509803405855644,22.260876759153422,0.035833333333333335,0.9429393939393939,R4_sparse,0.5,4,probe_R4_A00
0.6666666666666667,157.96666666666667,35.394813537597656,0.2442592715311665,13.243607742744219,0.024666666666666667,0.8674388560157791,R7_kitchen_sink,0.0,0,probe_R7_A00
0.0,60.166666666666664,19.383296966552734,0.33175734186966566,4.823622389051604,0.01265203726030226,0.9157979532212708,R7_kitchen_sink,0.0,0,probe_R4_A00
0.06666666666666665,66.46666666666667,23.35677146911621,0.36949233986063784,5.883773227930897,0.018359976065478772,0.774428735396579,R7_kitchen_sink,0.0,1,probe_R7_A00
0.9,180.3,36.53734588623047,0.21467500686645508,25.407876814955763,0.009166666666666667,0.9553333333333334,R7_kitchen_sink,0.0,1,probe_R4_A00
0.5666666666666667,130.96666666666667,29.182987213134766,0.26378527409228864,7.878647644531902,0.015640350877192982,0.9451754385964913,R7_kitchen_sink,0.0,2,probe_R7_A00
0.9,181.0,38.20691680908203,0.22786006994125174,21.523755339266575,0.020525641025641025,0.9002037037037037,R7_kitchen_sink,0.0,2,probe_R4_A00
0.0,55.13333333333333,18.77248191833496,0.3356583356994801,4.456656268453513,0.03015151554719507,0.8427703110295189,R7_kitchen_sink,0.0,3,probe_R7_A00
0.9666666666666667,193.63333333333333,42.204811096191406,0.22276414154194016,23.504906973097057,0.006166666666666667,0.975,R7_kitchen_sink,0.0,3,probe_R4_A00
0.7333333333333334,157.86666666666667,35.14186096191406,0.24831593551505848,10.865038523161093,0.0045000000000000005,0.9693333333333334,R7_kitchen_sink,0.0,4,probe_R7_A00
0.8333333333333334,167.7,31.368385314941406,0.2074903079172979,20.318596595195807,0.008666666666666666,0.9674999999999999,R7_kitchen_sink,0.0,4,probe_R4_A00
0.7333333333333334,169.9,34.99639129638672,0.21967100406732076,10.881736659338477,0.0023333333333333335,0.9533771222818128,R7_kitchen_sink,0.0,5,probe_R7_A00
0.7666666666666666,156.36666666666667,28.08258628845215,0.2187940775519555,18.92141500307872,0.012833333333333334,0.9638333333333333,R7_kitchen_sink,0.0,5,probe_R4_A00
0.0,43.3,15.117137908935547,0.34968216790536,4.351267220770116,0.01993214691691035,0.9206369194421221,R7_kitchen_sink,0.0,6,probe_R7_A00
0.9666666666666667,193.36666666666667,43.874385833740234,0.2308259700536728,23.838961075464876,0.0065,0.9696666666666667,R7_kitchen_sink,0.0,6,probe_R4_A00
0.2666666666666667,104.0,32.079437255859375,0.31934011869304857,8.083084570578,0.051410714865810815,0.7508827261663922,R7_kitchen_sink,0.0,7,probe_R7_A00
0.0,84.73333333333333,27.99551773071289,0.32759650760007364,7.807150422545626,0.03203256804306568,0.8884022753635967,R7_kitchen_sink,0.0,7,probe_R4_A00
