episode,reward_mean,reward_sum,steps,updates
1,0.0,0.0,353,0
2,0.0,0.0,544,0
1,-0.012790281329923275,-5.001,391,0
2,5.001,5.001,1,0
3,-0.012674982209552205,-5.05731790161133,399,0
4,5.05731790161133,5.05731790161133,1,0
5,-0.006716114180971421,-5.05723397827148,753,0
6,5.05723397827148,5.05723397827148,1,0
7,-0.006663009267672397,-5.00391996002197,751,1
8,5.00391996002197,5.00391996002197,1,1
9,-0.006642186310503427,-5.00156629180908,753,1
10,5.00156629180908,5.00156629180908,1,1
11,-0.007015595240099683,-5.08630654907227,725,1
12,5.08630654907227,5.08630654907227,1,1
13,-0.007771209052408389,-5.35436303710938,689,2
14,5.35436303710938,5.35436303710938,1,2
15,-0.012704639329647369,-5.0691510925293,399,2
16,5.0691510925293,5.0691510925293,1,2
1,-0.015429136966368405,-5.41562707519531,351,0
2,5.41562707519531,5.41562707519531,1,0
3,-0.012526389712379097,-4.99802949523926,399,0
4,4.99802949523926,4.99802949523926,1,0
240,seeker,0.02305331862212826,6.8698889493942215,298,67,1.759563684463501,8.885788917541504,0.01080392301082611,32.14793014526367
240,hider,0.11636304844294164,17.570820314884187,151,0,0.0,0.0,0.0,0.0
241,hider,-9.88161598920822,-9.88161598920822,1,0,0.0,0.0,0.0,0.0
242,seeker,-0.02677244377136227,-16.06346626281736,600,68,-0.6088566780090332,7.446905136108398,0.011684516444802284,27.365318298339844
242,hider,0.12011518753828705,71.94899733543394,599,0,0.0,0.0,0.0,0.0
243,hider,10.1144689273834,10.1144689273834,1,0,0.0,0.0,0.0,0.0
244,seeker,-0.02709185012181596,-16.255110073089575,600,68,-0.6088566780090332,7.446905136108398,0.011684516444802284,27.365318298339844
244,hider,0.12041989770675939,72.13151872634887,599,0,0.0,0.0,0.0,0.0
245,hider,10.1235913467407,10.1235913467407,1,0,0.0,0.0,0.0,0.0
246,seeker,-0.021157923857371037,-12.694754314422623,600,68,-0.6088566780090332,7.446905136108398,0.011684516444802284,27.365318298339844
246,hider,0.12032676432486963,72.07573183059691,599,0,0.0,0.0,0.0,0.0
247,hider,10.1190224838257,10.1190224838257,1,0,0.0,0.0,0.0,0.0
248,seeker,-0.016329830884933515,-9.79789853096011,600,68,-0.6088566780090332,7.446905136108398,0.011684516444802284,27.365318298339844
248,hider,0.11966177828920903,71.6774051952362,599,1,0.8759188652038574,1.1774508953094482,0.003360988572239876,0.7450030446052551
249,hider,10.1204933357239,10.1204933357239,1,1,0.8759188652038574,1.1774508953094482,0.003360988572239876,0.7450030446052551
250,seeker,0.03893366753750919,15.2619976747036,392,69,-0.8004634380340576,2.98294997215271,-0.0014486988075077534,2.665717601776123
250,hider,0.11825948717649029,46.2394594860077,391,1,0.8759188652038574,1.1774508953094482,0.003360988572239876,0.7450030446052551
251,hider,-9.88145716071129,-9.88145716071129,1,1,0.8759188652038574,1.1774508953094482,0.003360988572239876,0.7450030446052551
252,seeker,-0.02708412313461304,-16.250473880767824,600,69,-0.8004634380340576,2.98294997215271,-0.0014486988075077534,2.665717601776123
252,hider,0.12041237832707836,72.12701461791994,599,1,0.8759188652038574,1.1774508953094482,0.003360988572239876,0.7450030446052551
253,hider,10.1234592628479,10.1234592628479,1,1,0.8759188652038574,1.1774508953094482,0.003360988572239876,0.7450030446052551
254,seeker,-0.026498636881510457,-15.899182128906274,600,69,-0.8004634380340576,2.98294997215271,-0.0014486988075077534,2.665717601776123
254,hider,0.11984037529845071,71.78438480377197,599,2,0.5763766765594482,1.198188066482544,0.0030962226446717978,0.8217858672142029
255,hider,10.1147973251343,10.1147973251343,1,2,0.5763766765594482,1.198188066482544,0.0030962226446717978,0.8217858672142029
256,seeker,-0.027595451752344687,-16.55727105140681,600,70,0.3183687925338745,2.79551362991333,0.01762387529015541,1.994516372680664
256,hider,0.12092181243960173,72.43216565132144,599,2,0.5763766765594482,1.198188066482544,0.0030962226446717978,0.8217858672142029
257,hider,10.1251054000854,10.1251054000854,1,2,0.5763766765594482,1.198188066482544,0.0030962226446717978,0.8217858672142029
258,seeker,-0.008605371713638314,-5.163223028182989,600,70,0.3183687925338745,2.79551362991333,0.01762387529015541,1.994516372680664
258,hider,0.1202648798571604,72.03866303443908,599,2,0.5763766765594482,1.198188066482544,0.0030962226446717978,0.8217858672142029
259,hider,10.1245599937439,10.1245599937439,1,2,0.5763766765594482,1.198188066482544,0.0030962226446717978,0.8217858672142029
260,seeker,-0.026785504817962706,-16.071302890777623,600,70,0.3183687925338745,2.79551362991333,0.01762387529015541,1.994516372680664
260,hider,0.12011850032265081,71.95098169326783,599,2,0.5763766765594482,1.198188066482544,0.0030962226446717978,0.8217858672142029
261,hider,10.1203211975098,10.1203211975098,1,2,0.5763766765594482,1.198188066482544,0.0030962226446717978,0.8217858672142029
262,seeker,-0.022914494276046794,-13.748696565628077,600,70,0.3183687925338745,2.79551362991333,0.01762387529015541,1.994516372680664
262,hider,0.11875009135531266,71.13130472183228,599,3,0.7568172216415405,0.24067308008670807,0.026813089847564697,0.07106688618659973
263,hider,10.1173918437958,10.1173918437958,1,3,0.7568172216415405,0.24067308008670807,0.026813089847564697,0.07106688618659973
264,seeker,-0.027295725663502975,-16.377435398101785,600,71,-1.5112963914871216,3.1037509441375732,0.008121153339743614,4.331846237182617
264,hider,0.12063851074702754,72.2624679374695,599,3,0.7568172216415405,0.24067308008670807,0.026813089847564697,0.07106688618659973
265,hider,10.1149674606323,10.1149674606323,1,3,0.7568172216415405,0.24067308008670807,0.026813089847564697,0.07106688618659973
